컨텐츠 아이디,공원 명,지번주소 코드,지번주소,도로명주소 코드,도로명주소,X좌표(LNG),Y좌표(LAT),컨텐츠상세필드명1,컨텐츠상세명11,컨텐츠상세필드명12,컨텐츠상세명12,컨텐츠상세필드명13,컨텐츠상세명13,컨텐츠상세필드명14,컨텐츠상세명14,컨텐츠상세필드명15,컨텐츠상세명15,컨텐츠상세필드명16,컨텐츠상세명16,컨텐츠상세필드명17,컨텐츠상세명17,컨텐츠상세필드명18,컨텐츠상세명18,컨텐츠상세필드명19,컨텐츠상세명19,컨텐츠상세필드명20,컨텐츠상세명20
동부녹지-응봉근린공원-12,응봉근린공원,1.12E+18,서울특별시 성동구 응봉동 265-112,,서울특별시 성동구 독서당로63길 63-1,127.0290927,37.55293925,공원명,,,,,,,,,,,,,,,,,,,
성동구-독서당공원-1,독서당공원,1.12E+18,서울특별시 성동구 응봉동 275,,서울특별시 성동구 독서당로 375,127.0289444,37.55005556,공원명,,,,,,,,,,,,,,,,,,,
서대문구-가재울어린이공원,서대문구-가재울어린이공원,,서울특별시 서대문구 남가좌동 385-2,,서울특별시 서대문구 모래내로15길 37,126.9192574,37.57313553,상세위치,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-8,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 147-1,,,127.0116944,37.52183333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-6,한강시민공원잠원지구,,서울특별시 강남구 신사동 488-1,,,127.0131111,37.52302778,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-5,한강시민공원잠원지구,,서울특별시 강남구 신사동 488-1,,,127.0140556,37.52386111,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-10,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,서울특별시 서초구 잠원로 221-124,127.0109167,37.52094444,공원명,,,,,,,,,,,,,,,,,,,
은평구-응암9구역어린이공원-1,응암9구역어린이공원,1.14E+18,서울특별시 은평구 응암동 761-2,,서울특별시 은평구 백련산로 10,126.9229722,37.58666667,공원명,,,,,,,,,,,,,,,,,,,
은평구-하랑어린이공원-1,하랑어린이공원,1.14E+18,서울특별시 은평구 응암동 769-3,,서울특별시 은평구 은평로18길 12-8,126.9311286,37.6002453,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-7,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,서울특별시 서초구 잠원로 221-124,127.0122369,37.52182148,공원명,,,,,,,,,,,,,,,,,,,
노원구-당현어린이공원-1,노원구-당현어린이공원-1,,서울특별시 노원구 중계동 154-7,,서울특별시 노원구 덕릉로83길 12,127.0748839,37.66026208,당현어린이공원,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-5,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 84-9,,,126.928517,37.53136993,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원망원지구-4,한강시민공원망원지구,1.14E+18,서울특별시 마포구 상수동 361,,,126.9218056,37.54388889,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-9,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,서울특별시 서초구 잠원로 221-124,127.0111389,37.52077778,공원명,,,,,,,,,,,,,,,,,,,
동작구-사육신공원-1,사육신공원,1.16E+18,서울특별시 동작구 노량진동 152-3,,서울특별시 동작구 노량진로 191,126.9481944,37.51405556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-4,한강시민공원잠원지구,,서울특별시 강남구 압구정동 386,,,127.0168611,37.52627778,공원명,,,,,,,,,,,,,,,,,,,
성동구-도선어린이공원-1,도선어린이공원,1.12E+18,서울특별시 성동구 홍익동 369,,서울특별시 성동구 무학로8길 8,127.0313611,37.56544444,공원명,,,,,,,,,,,,,,,,,,,
동부녹지-응봉근린공원-14,응봉근린공원,1.12E+18,서울특별시 성동구 응봉동 275,,서울특별시 성동구 독서당로 375,127.0296111,37.54938889,공원명,,,,,,,,,,,,,,,,,,,
동작구-물새 어린이공원-1,물새 어린이공원,1.16E+18,서울특별시 동작구 흑석동 106-32,,서울특별시 동작구 서달로15길 12,126.96275,37.50852778,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-11,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,,127.0084444,37.51833333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-12,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,,127.0066389,37.51705556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-3,한강시민공원잠원지구,,서울특별시 강남구 압구정동 386,,,127.0181667,37.52736111,공원명,,,,,,,,,,,,,,,,,,,
성북구-한울어린이공원-1,한울어린이공원,1.13E+18,서울특별시 성북구 정릉동 167-4,,서울특별시 성북구 정릉로27가길 6,127.0136111,37.60594444,공원명,,,,,,,,,,,,,,,,,,,
성북구-정릉동적환장쉼터-1,정릉동적환장쉼터,1.13E+18,서울특별시 성북구 정릉동 966-1,,서울특별시 성북구 정릉로31가길 2,127.0159602,37.60362969,공원명,,,,,,,,,,,,,,,,,,,
동작구-본동 어린이공원-1,본동 어린이공원,,서울특별시 동작구 본동 50-40,,서울특별시 동작구 노량진로26길 32-12,126.9545556,37.51069444,공원명,,,,,,,,,,,,,,,,,,,
성북구-솔숲어린이공원-1,솔숲어린이공원,,서울특별시 성북구 정릉동 170-123,,서울특별시 성북구 서경로 12,127.0148611,37.60483333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-6,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,126.9988611,37.51233333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-13,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,,127.0106946,37.51971495,공원명,,,,,,,,,,,,,,,,,,,
은평구-북한산도시자연공원-3,북한산도시자연공원,1.14E+18,서울특별시 은평구 녹번동 산 1-1,,서울특별시 은평구 진흥로 290,126.9411944,37.61055556,공원명,,,,,,,,,,,,,,,,,,,
동부녹지-응봉근린공원-13,응봉근린공원,1.12E+18,서울특별시 성동구 응봉동 269,,,127.0298889,37.54880556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-14,한강시민공원잠원지구,1.17E+18,서울특별시 서초구 잠원동 121,,,127.0100093,37.51895046,공원명,,,,,,,,,,,,,,,,,,,
은평구-백련공원아리수샘터-1,백련공원아리수샘터,,서울특별시 은평구 응암동 227-24,,서울특별시 은평구 백련산로4길 25,126.9260154,37.59449929,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-7,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 84,,,126.928,37.53055556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-6,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 84,,,126.928,37.53055556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-1,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,127.0052222,37.51525,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-1,한강시민공원잠원지구,,서울특별시 강남구 압구정동 379-1,,,127.0208082,37.52952034,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-2,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,127.0044167,37.5145,공원명,,,,,,,,,,,,,,,,,,,
은평구-북한산도시자연공원-2,북한산도시자연공원,1.14E+18,서울특별시 은평구 불광동 630-46,,서울특별시 은평구 진흥로19길 6,126.9409167,37.61116667,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-8,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 83-6,,서울특별시 영등포구 여의서로 62,126.9263889,37.53222222,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-5,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,127.0001111,37.51197222,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-3,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,127.0012778,37.51252778,공원명,,,,,,,,,,,,,,,,,,,
성동구-암벽공원-1,암벽공원,1.12E+18,서울특별시 성동구 응봉동 269-4,,서울특별시 성동구 독서당로60길 13-1,127.0306684,37.54855369,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원잠원지구-2,한강시민공원잠원지구,,서울특별시 강남구 압구정동 386,,,127.0198333,37.52744444,공원명,,,,,,,,,,,,,,,,,,,
서대문구-은가 어린이공원-1,은가 어린이공원,,서울특별시 서대문구 북가좌동 1-28,,서울특별시 서대문구 증가로20가길 91,126.9195,37.58269444,공원명,,,,,,,,,,,,,,,,,,,
성북구-정릉천변-1,정릉천변,,서울특별시 성북구 정릉동 820-45,,서울특별시 성북구 보국문로 193-1,126.9993611,37.61691667,공원명,,,,,,,,,,,,,,,,,,,
은평구-양천리누리터어린이공원-1,양천리누리터어린이공원,1.14E+18,서울특별시 은평구 녹번동 16-5,,서울특별시 은평구 통일로 674,126.9341821,37.6061615,공원명,,,,,,,,,,,,,,,,,,,
성북구-매화어린이공원-1,매화어린이공원,1.13E+18,서울특별시 성북구 정릉동 1035-5,,서울특별시 성북구 정릉로42길 24,127.0203249,37.60073279,공원명,,,,,,,,,,,,,,,,,,,
동작구-까망돌 어린이공원-1,까망돌 어린이공원,1.16E+18,서울특별시 동작구 흑석동 335,,서울특별시 동작구 흑석한강로 12,126.9641623,37.50659209,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-13,한강시민공원반포지구,1.17E+18,서울특별시 서초구 잠원동 122-1,,,127.0010712,37.511905,공원명,,,,,,,,,,,,,,,,,,,
서대문구-갈매연어린이공원-1,갈매연어린이공원,1.14E+18,서울특별시 서대문구 남가좌동 390-1,,서울특별시 서대문구 증가로 191,126.9173671,37.57739227,공원명,,,,,,,,,,,,,,,,,,,
동작구-동작주차근린공원-1,동작주차근린공원,,서울특별시 동작구 동작동 326,,서울특별시 동작구 현충로 213,126.9787778,37.50330556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-8,한강시민공원반포지구,1.17E+18,서울특별시 서초구 반포동 115-5,,서울특별시 서초구 신반포로11길 40,126.9944167,37.50869444,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-9,한강시민공원반포지구,1.17E+18,서울특별시 서초구 반포동 115-5,,서울특별시 서초구 신반포로11길 40,126.9929167,37.50802778,공원명,,,,,,,,,,,,,,,,,,,
은평구-응암행복어린이공원-1,응암행복어린이공원,1.14E+18,서울특별시 은평구 응암동 764-2,,서울특별시 은평구 백련산로 37,126.9212029,37.58915788,공원명,,,,,,,,,,,,,,,,,,,
동작구-영본초등학교 공원-1,영본초등학교 공원,1.16E+18,서울특별시 동작구 본동 441-11,,서울특별시 동작구 만양로12가길 69,126.949,37.51088889,공원명,,,,,,,,,,,,,,,,,,,
마포구-다솜 어린이공원-1,다솜 어린이공원,,서울특별시 마포구 성산동 113-5,,서울특별시 마포구 월드컵북로12길 37,126.9154722,37.56263889,공원명,,,,,,,,,,,,,,,,,,,
성동구-응봉개나리어린이공원-1,응봉개나리어린이공원,1.12E+18,서울특별시 성동구 응봉동 269-6,,서울특별시 성동구 독서당로62가길 64,127.0319167,37.54855556,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-11,한강시민공원반포지구,1.17E+18,서울특별시 서초구 반포동 1333-1,,,126.9845278,37.50563889,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원반포지구-10,한강시민공원반포지구,1.17E+18,서울특별시 서초구 반포동 1335-2,,,126.9896111,37.50658333,공원명,,,,,,,,,,,,,,,,,,,
동작구-고구동산공원-2,고구동산공원,1.16E+18,서울특별시 동작구 본동 126-450,,서울특별시 동작구 매봉로6길 16,126.9546667,37.50808333,공원명,,,,,,,,,,,,,,,,,,,
동작구-고구동산공원-1,고구동산공원,1.16E+18,서울특별시 동작구 본동 126-450,,서울특별시 동작구 매봉로6길 16,126.9538333,37.50819444,공원명,,,,,,,,,,,,,,,,,,,
강남구-신사근린공원-1,신사근린공원,1.17E+18,서울특별시 강남구 압구정동 422,,,127.0210431,37.5264026,공원명,,,,,,,,,,,,,,,,,,,
성북구-아름어린이공원,별빛소누리공원,,서울특별시 성북구 길음동 1284-1,,서울특별시 성북구 서경로6길 13,127.0162735,37.60723517,상세위치,,,,,,,,,,,,,,,,,,,
성북구-개운산근린공원-4,개운산근린공원,1.13E+18,서울특별시 성북구 안암동5가 산 1-95,,,127.0262854,37.59487898,공원명,,,,,,,,,,,,,,,,,,,
동작구-영본초등학교 공원-2,영본초등학교 공원,1.16E+18,서울특별시 동작구 본동 441-11,,서울특별시 동작구 만양로12가길 69,126.9488056,37.50991667,공원명,,,,,,,,,,,,,,,,,,,
은평구-다래어린이공원-1,다래어린이공원,,서울특별시 은평구 응암동 751-5,,서울특별시 은평구 응암로12길 12-43,126.9190556,37.58722222,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-여의도공원-7,여의도공원,1.16E+18,서울특별시 영등포구 여의도동 2,,서울특별시 영등포구 여의공원로 68,126.9258333,37.52888889,공원명,,,,,,,,,,,,,,,,,,,
성북구-개운산근린공원-3,개운산근린공원,1.13E+18,서울특별시 성북구 안암동5가 산 1-55,,서울특별시 성북구 북악산로 935-25,127.0258384,37.59615033,공원명,,,,,,,,,,,,,,,,,,,
은평구-응암1동마을마당-1,응암1동마을마당,1.14E+18,서울특별시 은평구 응암동 97-48,,서울특별시 은평구 은평로12길 13-14,126.9260556,37.59991667,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-10,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 83-6,,서울특별시 영등포구 여의서로 62,126.922756,37.53322122,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-9,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 83-6,,서울특별시 영등포구 여의서로 62,126.9227778,37.53305556,공원명,,,,,,,,,,,,,,,,,,,
성동구-응삼어린이공원-1,응삼어린이공원,1.12E+18,서울특별시 성동구 행당동 349,,서울특별시 성동구 고산자로 164,127.03525,37.55475,공원명,,,,,,,,,,,,,,,,,,,
국립서울현충원-현충원-1,현충원,,서울특별시 동작구 동작동 211-1,1.16E+21,서울특별시 동작구 현충로 210,126.9756133,37.50282173,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-여의도공원-8,여의도공원,1.16E+18,서울특별시 영등포구 여의도동 2,,서울특별시 영등포구 여의공원로 68,126.9255556,37.52722222,공원명,,,,,,,,,,,,,,,,,,,
서대문구-모래내어린이공원,서대문구-모래내어린이공원,,서울특별시 서대문구 남가좌동 383-2,,서울특별시 서대문구 가재울미래로 53,126.9137484,37.57236919,상세위치,,,,,,,,,,,,,,,,,,,
서초구-반원공원-1,반원어린이공원,1.17E+18,서울특별시 서초구 잠원동 72-1,,,127.0030782,37.50956092,공원명,,,,,,,,,,,,,,,,,,,
성동구-청소년수련관구의회-1,청소년수련관구의회,1.12E+18,서울특별시 성동구 행당동 7,,서울특별시 성동구 고산자로 260,127.0362629,37.56237322,공원명,,,,,,,,,,,,,,,,,,,
은평구-응암4동어린이공원-1,응암4동어린이공원,,서울특별시 은평구 응암동 742-15,,서울특별시 은평구 가좌로7라길 32-3,126.9160833,37.58338889,공원명,,,,,,,,,,,,,,,,,,,
성동구-청소년수련관구의회-2,청소년수련관구의회,1.12E+18,서울특별시 성동구 행당동 7,,서울특별시 성동구 고산자로 260,127.0363889,37.56277778,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-여의도공원-6,여의도공원,1.16E+18,서울특별시 영등포구 여의도동 2,,서울특별시 영등포구 여의공원로 68,126.9247296,37.52788134,공원명,,,,,,,,,,,,,,,,,,,
국립서울현충원-현충원-2,현충원,,서울특별시 동작구 동작동 190-19,1.16E+21,서울특별시 동작구 현충로 210,126.976629,37.50237555,공원명,,,,,,,,,,,,,,,,,,,
은평구-녹번서근린공원-1,녹번서근린공원,1.14E+18,서울특별시 은평구 녹번동 174,,서울특별시 은평구 녹번로1길 1,126.9271389,37.60372222,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-11,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 82-9,,,126.9208249,37.53302925,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-12,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 82-9,,,126.9206892,37.53301506,공원명,,,,,,,,,,,,,,,,,,,
국립서울현충원-현충원-13,현충원,,서울특별시 동작구 동작동 215-5,1.16E+21,,126.9716177,37.50188454,공원명,,,,,,,,,,,,,,,,,,,
서초구-파랑새공원-1,파랑새어린이공원,1.17E+18,서울특별시 서초구 반포동 4-2,,서울특별시 서초구 신반포로15길 29,126.9952222,37.50527778,공원명,,,,,,,,,,,,,,,,,,,
서대문구-중앙 근린공원-1,중앙 근린공원,,서울특별시 서대문구 북가좌동 107-1,,서울특별시 서대문구 거북골로 148,126.9131944,37.57513889,공원명,,,,,,,,,,,,,,,,,,,
국립서울현충원-현충원-3,현충원,,서울특별시 동작구 동작동 198-1,1.16E+21,,126.976007,37.50153228,공원명,,,,,,,,,,,,,,,,,,,
강북구-북한산도시자연공원-2,북한산도시자연공원,,서울특별시 강북구 미아동 산 108-94,,서울특별시 강북구 인수봉로17길 24-3,127.0111111,37.625,공원명,,,,,,,,,,,,,,,,,,,
성동구-살곶이공원-9,살곶이공원,1.12E+18,서울특별시 성동구 마장동 802-2,,서울특별시 성동구 살곶이길 69,127.0454167,37.56958333,공원명,,,,,,,,,,,,,,,,,,,
강북구-불당골마을마당-1,불당골마을마당,,서울특별시 강북구 미아동 698-33,,서울특별시 강북구 솔샘로50길 8,127.0191667,37.61944444,공원명,,,,,,,,,,,,,,,,,,,
성동구-동마장어린이공원-1,동마장어린이공원,1.12E+18,서울특별시 성동구 마장동 780-1,,서울특별시 성동구 마장로42길 13,127.0457222,37.56616667,공원명,,,,,,,,,,,,,,,,,,,
은평구-신사근린공원-1,신사근린공원,1.14E+18,서울특별시 은평구 신사동 359,,서울특별시 은평구 은평터널로 164,126.9095,37.59297222,공원명,,,,,,,,,,,,,,,,,,,
성북구-벌집어린이공원-1,벌집어린이공원,,서울특별시 성북구 종암동 3-231,,서울특별시 성북구 월곡로7길 61,127.0367204,37.59957134,공원명,,,,,,,,,,,,,,,,,,,
동작구-노량진근린공원-3,노량진근린공원,,서울특별시 동작구 대방동 23-176,,서울특별시 동작구 여의대방로44길 39,126.9281941,37.50991169,공원명,,,,,,,,,,,,,,,,,,,
강북구-하늘어린이공원-1,하늘어린이공원,,서울특별시 강북구 미아동 791-3347,,서울특별시 강북구 인수봉로 50,127.0130556,37.62444444,공원명,,,,,,,,,,,,,,,,,,,
서초구-언구비어린이공원-1,언구비어린이공원,1.17E+18,서울특별시 서초구 반포동 720-2,,서울특별시 서초구 사평대로53길 102-5,127.0201451,37.50890139,공원명,,,,,,,,,,,,,,,,,,,
은평구-역촌동 청사부속시설 놀이터-1,역촌동 청사부속시설 놀이터,1.14E+18,서울특별시 은평구 역촌동 62-26,,서울특별시 은평구 연서로 59,126.91525,37.60427778,공원명,,,,,,,,,,,,,,,,,,,
은평구-역촌2동마을마당-1,역촌2동마을마당,,서울특별시 은평구 역촌동 62-26,,서울특별시 은평구 연서로 59,126.9153333,37.60444444,공원명,,,,,,,,,,,,,,,,,,,
성북구-종암어린이공원-1,종암어린이공원,1.13E+18,서울특별시 성북구 종암동 104-6,,서울특별시 성북구 종암로24가길 53,127.0370422,37.60030044,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-19,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 19-1,,,126.9135375,37.52595149,공원명,,,,,,,,,,,,,,,,,,,
강남구-도산공원-2,도산공원,1.17E+18,서울특별시 강남구 신사동 649-5,,서울특별시 강남구 언주로164길 20,127.03525,37.52480556,공원명,,,,,,,,,,,,,,,,,,,
동작구-노량진근린공원-2,노량진근린공원,,서울특별시 동작구 대방동 23-176,,서울특별시 동작구 여의대방로44길 39,126.9277722,37.50922462,공원명,,,,,,,,,,,,,,,,,,,
강남구-도산공원-1,도산공원,1.17E+18,서울특별시 강남구 신사동 649-9,,서울특별시 강남구 도산대로45길 20,127.035,37.52436111,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(여의도안내센터)-13,한강시민공원(여의도안내센터),1.16E+18,서울특별시 영등포구 여의도동 29,,,126.9163889,37.52138889,공원명,,,,,,,,,,,,,,,,,,,
은평구-새락골어린이공원-1,새락골어린이공원,1.14E+18,서울특별시 은평구 신사동 5-21,,서울특별시 은평구 은평로3가길 34,126.9111667,37.59888889,공원명,,,,,,,,,,,,,,,,,,,
서초구-청룡어린이공원-1,청룡어린이공원,1.17E+18,서울특별시 서초구 반포동 78-13,,서울특별시 서초구 서래로2길 21,126.9995278,37.49594444,공원명,,,,,,,,,,,,,,,,,,,
